gsis_id,season,source,pass_yards,pass_tds,interceptions,rush_yards,rush_tds,receptions,rec_yards,rec_tds,points
00-0039481,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039491,2026,espn,0.0,0.0,0.0,0.0,0.0,61.38934923,688.9591734,2.953728888,148.007639898
00-0039498,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039515,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039521,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039530,2026,espn,0.0,0.0,0.0,0.0,0.0,3.854492632,36.73404767,0.329276506,9.503556435
00-0039566,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039576,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039589,2026,espn,0.0,0.0,0.0,12.06980807,0.105712034,0.0,0.0,0.0,1.841253011
00-0039596,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039603,2026,espn,0.0,0.0,0.0,18.03053506,0.098604081,0.0,0.0,0.0,2.394677992
00-0039611,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039622,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039623,2026,espn,0.0,0.0,0.0,0.0,0.0,6.79045608,80.53151804,0.333605606,16.845241520000002
00-0039634,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039660,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039681,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039692,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039696,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039710,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039714,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039718,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039720,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039732,2026,espn,3877.399273,26.51704507,11.12347284,356.2317267,3.991783394,0.0,0.0,0.0,298.49107855399996
00-0039733,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039734,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039737,2026,espn,0.0,0.0,0.0,0.0,0.0,3.8247459,34.43429685,0.19549475,8.441144085
00-0039738,2026,espn,0.0,0.0,0.0,837.4914847,7.325379673,16.67569491,117.1191453,0.609244541,159.744503194
00-0039739,2026,espn,0.0,0.0,0.0,0.0,0.0,11.77764893,135.0624472,0.62959837,29.061483870000004
00-0039740,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039741,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039745,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039746,2026,espn,0.0,0.0,0.0,39.56690703,0.298850484,11.31106808,83.45332782,0.39652184,27.785325509
00-0039749,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039750,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039751,2026,espn,0.0,0.0,0.0,12.09356309,0.116735677,11.2632509,128.2236786,0.913457111,31.476131797
00-0039752,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039754,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039763,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039764,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039770,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039774,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039776,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039789,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039791,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039792,2026,espn,0.0,0.0,0.0,0.0,0.0,14.48730687,208.8012365,1.463926152,44.150987432
00-0039793,2026,espn,0.0,0.0,0.0,17.9798498,0.465878798,44.71428889,432.6635386,3.636338571,114.391931944
00-0039794,2026,espn,0.0,0.0,0.0,348.064304,2.911007523,12.72080907,90.22315247,0.430601195,76.59920702499998
00-0039795,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039796,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039798,2026,espn,0.0,0.0,0.0,178.3731703,1.31903079,12.88186554,96.1283234,0.418300303,50.756001467999994
00-0039807,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039809,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039811,2026,espn,0.0,0.0,0.0,380.9859319,2.828533692,16.04411983,113.692701,0.738202127,86.91239803400002
00-0039813,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039814,2026,espn,0.0,0.0,0.0,0.0,0.0,25.93906753,235.2313276,1.871209148,60.689455177999996
00-0039815,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039816,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039818,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039821,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039825,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039826,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039829,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039834,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039835,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039837,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039838,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039840,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039841,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039846,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039847,2026,espn,0.0,0.0,0.0,0.0,0.0,25.42998187,269.0748914,1.582080345,61.82995308
00-0039849,2026,espn,0.0,0.0,0.0,0.0,0.0,68.7572732,954.0375826,5.044070389,194.425453794
00-0039850,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039851,2026,espn,4096.064442,27.00975355,11.17105211,531.9216719,4.050607622,0.0,0.0,0.0,327.035300582
00-0039851,2026,fantasypros,4026.7,28.0,10.4,493.0,3.7,,,,323.768
00-0039852,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039854,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039855,2026,espn,0.0,0.0,0.0,24.56900415,0.213851637,47.26836256,588.6073995,3.857396982,133.013494639
00-0039858,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039859,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039860,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039861,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039862,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039864,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039867,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039868,2026,espn,0.0,0.0,0.0,10.59897295,0.079391871,16.972672,216.3940943,1.778288917,50.818063453
00-0039872,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039873,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039874,2026,espn,0.0,0.0,0.0,233.8391394,1.085511544,7.464196977,55.91376048,0.193289922,44.112295761000006
00-0039875,2026,espn,0.0,0.0,0.0,137.9326934,1.064373961,7.749225698,59.95106612,0.388171817,36.252876318000006
00-0039879,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039880,2026,espn,0.0,0.0,0.0,77.67168836,0.4395844,44.80621483,474.7726123,1.72992648,113.067710176
00-0039884,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039886,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039888,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039889,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039890,2026,espn,0.0,0.0,0.0,11.17616675,0.108716452,41.87539167,621.046921,3.621042135,127.476251967
00-0039893,2026,espn,0.0,0.0,0.0,23.14568739,0.164143474,57.10026491,860.6615976,5.059012348,176.819928341
00-0039894,2026,espn,0.0,0.0,0.0,76.21752641,0.599381895,55.65299696,790.9135694,4.657147501,173.90528291700002
00-0039895,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039898,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039901,2026,espn,0.0,0.0,0.0,0.0,0.0,24.42448097,337.720103,2.823396887,75.136872592
00-0039902,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039903,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039906,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039907,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039908,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039910,2026,espn,3850.644651,22.36080432,9.87479485,669.968539,5.111271162,0.0,0.0,0.0,321.383894492
00-0039910,2026,fantasypros,3679.6,23.8,11.0,686.0,4.7,,,,317.184
00-0039911,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039912,2026,espn,0.0,0.0,0.0,0.0,0.0,11.12331814,106.719519,0.811600434,26.664872644000003
00-0039915,2026,espn,0.0,0.0,0.0,0.0,0.0,79.62459863,1039.372852,6.310418936,221.424397446
00-0039916,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039917,2026,espn,1884.34696,9.472033929,5.082195086,76.74477606,0.896200412,0.0,0.0,0.0,116.14930402200002
00-0039918,2026,espn,3820.860956,25.25406174,9.921478715,381.7827056,2.28125134,0.0,0.0,0.0,285.87350637
00-0039919,2026,espn,0.0,0.0,0.0,0.0,0.0,59.31398774,1029.025659,8.417206438,212.719792268
00-0039920,2026,espn,0.0,0.0,0.0,43.94616979,0.210250639,1.676679149,16.81554879,0.053117331,9.333058826999999
00-0039921,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039923,2026,espn,598.7707377,3.351625275,2.264779871,43.84843245,0.619575915,0.0,0.0,0.0,40.93006960099999
00-0039924,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040008,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040009,2026,espn,0.0,0.0,0.0,46.91042965,0.322834824,20.48371939,230.8375389,1.686248622,60.313016921
00-0040010,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040011,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040012,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040013,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040016,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040019,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040020,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040021,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040024,2026,espn,0.0,0.0,0.0,0.0,0.0,3.257468901,37.69426035,0.253541343,8.548142994
00-0040027,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040033,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040041,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040056,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040061,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040069,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040072,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040074,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040075,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040076,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040078,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040089,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040106,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040122,2026,espn,0.0,0.0,0.0,1127.709246,7.075028601,65.23226995,495.8064851,2.021363277,282.162194328
00-0040122,2026,fantasypros,,,,1046.9,7.4,56.7,400.6,3.0,263.85
00-0040124,2026,espn,0.0,0.0,0.0,0.0,0.0,83.60374891,1184.993339,5.871623924,237.332826354
00-0040126,2026,espn,0.0,0.0,0.0,0.0,0.0,80.18304076,897.3940214,6.009041671,205.97669292600003
00-0040126,2026,fantasypros,,,,,,79.1,927.1,6.7,212.01
00-0040127,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040128,2026,espn,0.0,0.0,0.0,14.36529366,0.378663119,84.95411439,894.3924243,5.509600049,211.159465194
00-0040128,2026,fantasypros,,,,,,79.0,878.5,5.5,199.85000000000002
00-0040129,2026,espn,0.0,0.0,0.0,11.87965713,0.101632746,69.61176292,1127.305546,7.454721843,228.868410767
00-0040130,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040131,2026,espn,0.0,0.0,0.0,22.35578332,0.1924663,16.04233578,232.2457723,1.397307873,51.04113638
00-0040132,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040133,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040134,2026,espn,0.0,0.0,0.0,0.0,0.0,28.38786986,320.493774,2.117297759,73.141033814
00-0040136,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040137,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040138,2026,espn,0.0,0.0,0.0,22.19996818,0.125864562,39.58669115,449.0245018,2.484159817,102.369284422
00-0040139,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040141,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040142,2026,espn,0.0,0.0,0.0,35.9112826,0.218064051,0.0,0.0,0.0,4.899512566
00-0040143,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040144,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040145,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040148,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040149,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040152,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040153,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040154,2026,espn,0.0,0.0,0.0,0.0,0.0,3.715553816,37.0612016,0.235535634,8.834887779999999
00-0040155,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040156,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040157,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040158,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040159,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040160,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040161,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040162,2026,espn,0.0,0.0,0.0,236.5998604,1.085593699,29.84364984,208.4233183,1.211274669,88.12717791800002
00-0040164,2026,espn,0.0,0.0,0.0,0.0,0.0,12.4342526,159.4619493,1.08458154,34.887936769999996
00-0040165,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040166,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040168,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040169,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040170,2026,espn,0.0,0.0,0.0,0.0,0.0,8.835290378,115.5428911,0.616724346,24.089925564
00-0040171,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040173,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040174,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040175,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040176,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040177,2026,espn,0.0,0.0,0.0,151.1537986,1.010040547,4.085185637,31.18204795,0.170136329,29.399831548
00-0040178,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040179,2026,espn,0.0,0.0,0.0,140.4725598,1.003577626,8.442204464,58.29673014,0.311081751,36.20708972
00-0040182,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040183,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040184,2026,espn,0.0,0.0,0.0,0.0,0.0,6.419784053,80.61459882,0.571666583,17.911243433
00-0040185,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040186,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040187,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040188,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040189,2026,espn,0.0,0.0,0.0,0.0,0.0,30.25671666,321.6850386,2.526983105,77.58711914999999
00-0040192,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040194,2026,espn,0.0,0.0,0.0,0.0,0.0,11.09334146,110.140222,0.88818891,27.43649712
00-0040195,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040197,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040198,2026,espn,0.0,0.0,0.0,203.473095,1.226490584,3.933694285,27.73225431,0.12200018,35.14517380000001
00-0040199,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040200,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040201,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040202,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040203,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040204,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040206,2026,espn,158.4637998,0.828288044,0.509213238,5.446937429,0.07879751,0.0,0.0,0.0,9.6507564949
00-0040208,2026,espn,0.0,0.0,0.0,128.4174019,0.943496094,0.0,0.0,0.0,18.502716753999998
00-0040213,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040216,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040218,2026,espn,0.0,0.0,0.0,36.7156183,0.169254443,6.662296133,75.64069153,0.41258351,21.388954834
00-0040221,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040223,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040229,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040230,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040234,2026,espn,153.1546517,0.568178465,0.604986848,4.016696817,0.020011072,0.0,0.0,0.0,7.710662345699999
00-0040235,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040236,2026,espn,0.0,0.0,0.0,824.8634387,6.466265712,25.65320647,214.9753766,1.278920446,176.108204948
00-0040237,2026,espn,0.0,0.0,0.0,23.24403853,0.212046535,6.657064068,77.52020939,0.603192933,21.624925668000003
00-0040238,2026,espn,0.0,0.0,0.0,33.98829536,0.19367674,21.67998355,148.2390099,0.846802899,46.14559191
00-0040242,2026,espn,0.0,0.0,0.0,848.0355851,7.447980342,16.04850129,119.027726,0.672575165,161.47816544199998
00-0040243,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040248,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040249,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040255,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040258,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040259,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040261,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040263,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040277,2026,espn,0.0,0.0,0.0,0.0,0.0,3.169434305,35.53627112,0.326670233,8.683082815
00-0040279,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040296,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040311,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040326,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040328,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040329,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040339,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040342,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040347,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040371,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040384,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040397,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040398,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040416,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040429,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040471,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040489,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040492,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040496,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040506,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040530,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040534,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040546,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040563,2026,espn,0.0,0.0,0.0,0.0,0.0,3.496004289,42.67331704,0.303624005,9.585080023
00-0040566,2026,espn,0.0,0.0,0.0,0.0,0.0,3.879283248,37.37492569,0.275290959,9.268521571
00-0040574,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040577,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040578,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040579,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040580,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040581,2026,espn,0.0,0.0,0.0,0.0,0.0,6.038933986,82.97035727,0.300960121,16.141730439
00-0040582,2026,espn,0.0,0.0,0.0,23.68431861,0.19502014,0.0,0.0,0.0,3.538552701
00-0040583,2026,espn,0.0,0.0,0.0,580.5326165,2.970334366,24.15982242,199.9591065,1.334544513,128.038267994
00-0040584,2026,espn,0.0,0.0,0.0,0.0,0.0,57.72255006,499.220745,3.332595132,127.640195352
00-0040585,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0040586,2026,espn,0.0,0.0,0.0,263.0003823,1.952692928,8.71593888,61.74201364,0.391807359,55.25718019599999
00-0040590,2026,espn,0.0,0.0,0.0,0.0,0.0,9.871588876,126.714971,1.14329988,29.402885256
